No.,Subject,Group,Section,Review,Sentiment,Score,Sentiment_Score
287,WIA2001,9,A - A1,No suggestion,positive,0.614511788,4
288,WIA2001,9,B - B1,No improvement,positive,0.638570011,4
289,WIA2001,9,C - C1,good,positive,0.747274876,4
290,WIA2001,4,A - A1,Kindly provide recording for the online classes. Provide tutorial answers after the discussion. It would help students a lot in self-study. It would be better if dr could do discussion for past year.,positive,0.900137007,5
291,WIA2001,4,B - B1,Can create Microsoft Teams for online classes but not only meeting links. May provide recording for online classes,negative,0.264112234,2
292,WIA2001,4,B - B1,Saya meminati kelas Database ini kerana Dr mengajar kami dengan dedikasi.,positive,0.66110009,4
293,WIA2001,6,A - A1,Nothing to be improved,neutral,0.502782285,3
294,WIA2001,6,A - A1,-,positive,0.66110009,4
295,WIA2001,6,B - B1,Good enough,positive,0.740379632,4
296,WIA2001,6,B - B1,-,positive,0.66110009,4
297,WIA2001,6,C - C1,Good enough,positive,0.740379632,4
298,WIA2001,6,C - C1,-,positive,0.66110009,4
299,WIA2001,8,A - A1,-,positive,0.66110009,4
300,WIA2001,8,A - A1,very good and attentive lecturer.,positive,0.812541306,5
301,WIA2001,8,C - C1,-,positive,0.66110009,4
302,WIA2001,9,A - A1,No suggestion,positive,0.614511788,4
303,WIA2001,9,B - B1,No improvement,positive,0.638570011,4
304,WIA2001,9,C - C1,Good,positive,0.747274876,4
305,WIA2002,1,B - B1,More physical face-to-face classes and a quick recap of the week's lecture during tutorial classes maybe,positive,0.637501597,4
306,WIA2002,2,A - A1,Very nice,positive,0.831818044,5
307,WIA2002,2,B - B1,Good enough,positive,0.740379632,4
308,WIA2002,2,C - C1,Already well structured,positive,0.64513731,4
309,WIA2003,6,A - A1,N/A,positive,0.672459662,4
310,WIA2003,6,B - B1,N/A,positive,0.672459662,4
311,WIA2003,6,C - C1,N/A,positive,0.672459662,4
312,WIA2003,7,B - B1,"When we asked questions, dr does not reply properly, informatively, but more to being mad at us because we asked a lot. and too much online class. She does not refer the slides to teach.",negative,0.00574261,1
313,WIA2003,7,B - B1,"lecturer are willing to teach the students, all i see is just delivering lecture with no excitement",positive,0.615164459,4
314,WIA2003,7,C - C1,provide free software to students! SPSS should be free to all FSKTM student,positive,0.882135987,5
315,WIA2003,4,A - A1,-,positive,0.66110009,4
316,WIA2003,4,B - B1,-,positive,0.66110009,4
317,WIA2003,4,C - C1,-,positive,0.66110009,4
318,WIA2003,5,A - A1,-,positive,0.66110009,4
319,WIA2003,5,B - B1,-,positive,0.66110009,4
320,WIA2003,5,C - C1,-,positive,0.66110009,4
321,WIA2003,1,B - B1,Thank you,positive,0.822494686,5
322,WIA2003,2,A - A1,I wish the tests are more standard in intensity. On hands tutorials should be increased to teach statistical concepts. Because students tend to delay it due to its vastness.,negative,0.113263465,1
323,WIA2003,3,A - A1,Nothing to be improved,neutral,0.502782285,3
324,WIA2003,3,B - B1,Is good enough,positive,0.761278272,4
325,WIA2003,3,C - C1,Is already well structured,neutral,0.573979557,3
326,WIA2003,4,A - A1,-,positive,0.66110009,4
327,WIA2003,4,B - B1,-,positive,0.66110009,4
328,WIA2003,4,C - C1,-,positive,0.66110009,4
329,WIA2003,5,A - A1,-,positive,0.66110009,4
330,WIA2003,5,A - A1,include more examples of calculation in lecture notes,positive,0.653377056,4
331,WIA2003,5,B - B1,-,positive,0.66110009,4
332,WIA2003,5,C - C1,-,positive,0.66110009,4
333,WIA2003,5,C - C1,include more examples of calculation in lecture notes,positive,0.653377056,4
334,WIA2003,4,A - A1,-,positive,0.66110009,4
335,WIA2003,4,B - B1,-,positive,0.66110009,4
336,WIA2003,4,C - C1,"Ask students to use spss but don't provide at least a code to use the service, cause the spss isn't available without paying",negative,0.062984429,4
337,WIA2003,4,C - C1,-,positive,0.66110009,4
338,WIA2003,5,A - A1,-,positive,0.66110009,4
339,WIA2003,5,B - B1,-,positive,0.66110009,4
340,WIA2003,5,C - C1,-,positive,0.66110009,4
341,WIA2003,8,A - A1,"If this course is before machine leaning course, student can learn machine learning couse easier.",positive,0.812857807,5
342,WIA2006,5,A - A1,give more interesting teaching way,positive,0.836189747,5
343,WIA2006,6,A - A1,N/A,positive,0.672459662,4
344,WIA2006,6,A - A1,-,positive,0.66110009,4
345,WIA2006,6,B - B1,N/A,positive,0.672459662,4
346,WIA2006,6,B - B1,-,positive,0.66110009,4
347,WIA2006,6,C - C1,N/A,positive,0.672459662,4
348,WIA2006,6,C - C1,-,positive,0.66110009,4
349,WIA2006,2,B - B1,It would be better if dr could discuss about past year question and final scope.,positive,0.701273263,4
350,WIA2006,3,A - A1,-,positive,0.66110009,4
351,WIA2006,3,B - B1,-,positive,0.66110009,4
352,WIA2006,3,C - C1,-,positive,0.66110009,4
353,WIA2006,2,A - A1,"sometimes, the sentences structure in lecture notes are confusing. too many facts",negative,0.288629472,2
354,WIA2006,3,A - A1,-,positive,0.66110009,4
355,WIA2006,3,A - A1,I think perhaps sad can have a joint assignment with database,neutral,0.581490278,3
356,WIA2006,3,B - B1,-,positive,0.66110009,4
357,WIA2006,3,C - C1,-,positive,0.66110009,4
358,WIA2006,5,A - A1,"Maybe more interactive session diring lecture, its kinda boring to just sit there while not knowing how to implement it",negative,0.142035544,1
359,WIA2006,5,A - A1,"For the first 4 weeks of lecture class, lecturer is not around without any announcement..., all the students waited in the dewan kuliah after 20minutes all of the students rushed to dk1",negative,0.279556513,2
360,WIA2006,5,C - C1,Havent saw this lecturer since week 1,neutral,0.475839704,3
361,WIA2006,6,A - A1,N/A,positive,0.672459662,4
362,WIA2006,6,A - A1,-,positive,0.66110009,4
363,WIA2006,6,B - B1,N/A,positive,0.672459662,4
364,WIA2006,6,B - B1,-,positive,0.66110009,4
365,WIA2006,6,C - C1,N/A,positive,0.672459662,4
366,WIA2006,6,C - C1,-,positive,0.66110009,4
367,WIA2007,6,A - A1,love the idea of joint assignment,positive,0.843713343,5
368,WIA2007,6,A - A1,please consider the examination time for final after this (final exam of this course is on 8-11 pm which is at the night in this semester ),neutral,0.591436803,3
369,WIA2007,6,A - A1,N/A,positive,0.672459662,4
370,WIA2007,6,B - B1,N/A,positive,0.672459662,4
371,WIA2007,6,C - C1,N/A,positive,0.672459662,4
372,WIA2007,6,C - C1,Past year questions not available in UM Library website,negative,0.155636042,1
373,WIA2007,7,A - A1,"The joint assignment idea was a disaster for students who are not taking Project Management, and the 3-hour final exam being scheduled at 7:45 PM on a Friday is ridiculous.",negative,0.099969305,1
374,WIA2007,7,B - B1,Mark deduction system is very overburdening.,neutral,0.590193391,3
375,WIA2007,1,A - A1,-,positive,0.66110009,4
376,WIA2007,1,A - A1,-,positive,0.66110009,4
377,WIA2007,1,A - A1,I think is time for this course need to learn hybrid app using framework like native or flutter because this is the relevant in our industry right now in Malaysia.,neutral,0.469907701,3
378,WIA2007,1,A - A1,More practical focus is needed because it is very hard when it comes to group assignment. The practical is basic and the group assignment is challenging.,negative,0.412642419,2
379,WIA2007,1,B - B1,-,positive,0.66110009,4
380,WIA2007,1,B - B1,-,positive,0.66110009,4
381,WIA2007,1,B - B1,Dr please dont easily skip the class and just put online recording simply as that,neutral,0.541465342,3
382,WIA2007,1,C - C1,-,positive,0.66110009,4
383,WIA2007,1,C - C1,-,positive,0.66110009,4
384,WIA2007,1,C - C1,Faculty PCs are unable to run the program required for this course (Android Studio). The faculty should provide enough suitable PCs to allow the students to take their tests on the faculty PCs.,positive,0.664925098,4
385,WIA2007,2,A - A1,Mark deduction should be eliminated from the evaluation system. Open book system is good but the tricky question in the test may cause the student rather leave it blank than think bout the answer.,positive,0.745732248,4
386,WIA2007,2,C - C1,mobile application in java is not relevant anymore,negative,0.116556741,1
387,WIA2007,2,C - C1,"The software used for this course should be considered as Android Studio is one of such software which is kind of heavy to handle especially for medium-end, less pricey laptop.",positive,0.867653131,5
388,WIA2007,3,A - A1,"Extend final exam duration, 2 hours not enough to finish an app",negative,0.145707235,1
389,WIA2007,3,A - A1,"Jangan tolak markah la time exam ataupun test, membebankan student tahu tak",positive,0.621620238,4
390,WIA2007,3,A - A1,remove negative marking from final exam.,neutral,0.522051275,3
391,WIA2007,3,B - B1,Provide live guidance during lab sessions for the practical tasks since it will be easier to follow the lecturer's guidance compared to the written instructions.,positive,0.867755055,5
392,WIA2007,3,B - B1,"Jangan tolak markah la time exam ataupun test, membebankan student tahu tak",positive,0.621620238,4
393,WIA2007,3,B - B1,More emphasis on backend code development aside from frontend to let students understand the content of practicals better.,positive,0.755529344,4
394,WIA2007,3,B - B1,"need to finish app b4 w12/13, but just finished learning about the basics a few weeks b4, IM NOT SMART ENOUGH",negative,0.150336534,1
395,WIA2007,3,C - C1,Many students cannot fiish answering all the questions in final exam. 3 hours are not sufficient to answer MCQ and coding,negative,0.101312846,1
396,WIA2007,3,C - C1,"Jangan tolak markah la time exam ataupun test, membebankan student tahu tak",positive,0.621620238,4
397,WIA2007,2,A - A1,Teaching method too fast. All topic is very new to us but the practical and tutorial question sometimes is out of topic. Please provide not overburden's assessment method especially in assignment,negative,0.254056007,2
398,WIA2007,2,A - A1,"The software used for this course should be considered as Android Studio is one of such software which is kind of heavy to handle especially for medium-end, less pricey laptop.",positive,0.867653131,5
399,WIA2007,2,C - C1,mobile application in java already not relevant,negative,0.237082809,2
400,WIA2007,6,A - A1,N/A,positive,0.672459662,4
401,WIA2007,6,B - B1,N/A,positive,0.672459662,4
402,WIA2007,6,C - C1,N/A,positive,0.672459662,4
403,WIA2008,2,A - A1,Thank you.,positive,0.822494686,5
404,WIA2008,2,B - B1,Thank you.,positive,0.822494686,5
405,WIA2008,2,C - C1,"If possible, ccna lab could request to open during weekend and extend the operating hour. Thank you.",positive,0.792896748,4
406,WIA2009,1,A - A1,Kindly please organize the course topics in a easy manner. Really hard to interpret the course structure and its contents.,positive,0.65684706,4
407,WIA2009,1,B - B1,"Dr could provide and upload lab and tutorial answers after discussion, it would help a lot for student self-study.",positive,0.711414397,4
408,WIA2009,1,B - B1,"Kindly please change the instructor , very poor teaching technique. Also very unorganized.",positive,0.602544188,4
409,WIA2009,1,C - C1,Can provide the slide without any handwritten notes before the classes,neutral,0.572465241,3
410,WIA2010,1,A - A1,It is often confusing and/or unclear what needs to be done in the group assignments and activities. More clarity and structure in that regard would be nice.,positive,0.87794137,5
411,WIA2010,1,A - A1,Don't need final exam,negative,0.371600419,2
412,WIA2010,1,A - A1,Need to teach properly .More elaborately . Need to provide more information to students. Dr need to know more English. Projects were below avarage not relevant. Need to change these.,negative,0.135471538,1
413,WIA2010,1,B - B1,English communication skill should be improved of teacher.,positive,0.800445259,5
414,WIA2010,1,B - B1,Clear thoughts and vision should be delivered . Cyber Cynex should be improved. Lectures are not delivered properly. Need to change method of teaching.,negative,0.387976766,2
415,WIA2010,1,C - C1,Clear thoughts and vision should be delivered . Cyber Cynex should be improved. Lectures are not delivered properly. Need to change method of teaching. Dr should speak in English more properly.,neutral,0.458986104,3
416,WIA2010,2,A - A1,Tugasan kursus diperbanyak dalam bentuk video lakonan.,positive,0.705554903,4
417,WIA2010,2,A - A1,ALL GOOD,positive,0.814326346,5
418,WIA2010,2,A - A1,decrease the weightage of final exam,neutral,0.590728462,3
419,WIA2010,2,A - A1,"More on the theory part on how to design ui/ux, too many activities in class",neutral,0.566004157,3
420,WIA2010,2,B - B1,Pelajar turut dapat berkongsi idea di penghujung kelas.,positive,0.611321092,4
421,WIA2010,2,B - B1,ALL GOOD,positive,0.814326346,5
422,WIA2010,2,B - B1,extend the time of finl exam to 3 hours,positive,0.615257859,4
423,WIA2010,2,B - B1,"Less focus on ""fun"" activities, which can be good in helping to learn but too much of it is also bad for learning",negative,0.319546759,2
424,WIA2010,2,C - C1,Memanfaatkan pelbagai kemudahan seperti penggunaan teknologi media massa.,positive,0.726460218,4
425,WIA2010,2,C - C1,ALL GOOD,positive,0.814326346,5
426,WIA2010,2,C - C1,increase the equipment in cynex,positive,0.658252299,4
427,WIA2010,2,C - C1,"Have short, concise notes. Slides are too long and complicated.",neutral,0.453523099,3
428,WIA2010,3,A - A1,very good,positive,0.769340932,4
429,WIA2010,3,A - A1,-,positive,0.66110009,4
